0.000000	0.000000	0.005291	0.052447	0.248008	0.750423	1.638543	2.754367	3.708203	4.103562	3.799934	2.982005	2.001278	1.156102	0.577470	0.250123	0.094082	0.000000
0.000000	0.000000	0.003473	0.036122	0.179619	0.572173	1.316422	2.333988	3.318361	3.884166	3.811853	3.177512	2.271156	1.401485	0.750287	0.349615	0.142075	0.000000
0.000000	0.000000	0.002306	0.025108	0.130976	0.438190	1.059781	1.977055	2.961072	3.656434	3.792213	3.347606	2.539861	1.668114	0.953320	0.475805	0.207880	0.000000
0.000000	0.000000	0.001572	0.017865	0.097420	0.341109	0.864228	1.690561	2.657964	3.450120	3.767435	3.508164	2.813712	1.958258	1.189137	0.632531	0.295518	0.000000
0.000000	0.000000	0.001403	0.016376	0.091870	0.331314	0.865484	1.747482	2.839200	3.813550	4.315733	4.172122	3.480761	2.525403	1.602563	0.893225	0.438597	0.000000
0.000000	0.000000	0.000865	0.010519	0.061573	0.231939	0.633403	1.338103	2.276891	3.206503	3.809657	3.872413	3.402910	2.605625	1.748852	1.033503	0.539510	0.000000
0.000000	0.000000	0.000482	0.006156	0.037874	0.150062	0.431291	0.959438	1.720247	2.554792	3.204223	3.442382	3.201743	2.599055	1.852787	1.165335	0.648941	0.000000
0.000000	0.000000	0.000383	0.005032	0.031932	0.130650	0.388124	0.893265	1.658620	2.553741	3.324592	3.712464	3.594510	3.042667	2.266014	1.492041	0.871789	0.000000
0.000000	0.000000	0.000484	0.006446	0.041449	0.171947	0.518245	1.210919	2.284329	3.576034	4.737486	5.388529	5.319935	4.597181	3.499766	2.358996	1.413282	0.000000
0.000000	0.000000	0.000379	0.005153	0.033833	0.143431	0.442144	1.057491	2.043740	3.280782	4.461454	5.214852	5.297412	4.716637	3.705277	2.581494	1.601497	0.000000
0.000000	0.000000	0.000184	0.002608	0.017854	0.078988	0.254258	0.635385	1.283819	2.156143	3.070090	3.760957	4.008366	3.748943	3.097823	2.273611	1.488316	0.000000
0.000000	0.000000	0.000108	0.001584	0.011260	0.051762	0.173244	0.450443	0.947594	1.658186	2.462096	3.148160	3.505795	3.430027	2.968777	2.285537	1.571795	0.000000
0.000000	0.000000	0.000075	0.001141	0.008361	0.039655	0.137032	0.368126	0.800752	1.450023	2.229918	2.955953	3.416172	3.472671	3.126830	2.507685	1.799235	0.000000
0.000000	0.000000	0.000095	0.001457	0.010799	0.051828	0.181337	0.493498	1.088040	1.998167	3.118373	4.197732	4.930129	5.097269	4.672196	3.818180	2.794487	0.000000
0.000000	0.000000	0.000096	0.001488	0.011161	0.054235	0.192223	0.530196	1.185400	2.208874	3.499900	4.786557	5.715663	6.013029	5.613109	4.676052	3.492341	0.000000
0.000000	0.000000	0.000076	0.001186	0.009032	0.044605	0.160757	0.451148	1.026905	1.949390	3.148802	4.393376	5.356455	5.758642	5.498684	4.690404	3.590935	0.000000
0.000000	0.000000	0.000050	0.000800	0.006224	0.031401	0.115686	0.332084	0.773676	1.504253	2.490430	3.564274	4.461265	4.928358	4.840253	4.251142	3.354930	0.000000
0.000000	0.000000	0.000030	0.000488	0.003899	0.020212	0.076563	0.226106	0.542271	1.086044	1.853378	2.736154	3.535495	4.035420	4.098744	3.726648	3.047850	0.000000
0.000000	0.000000	0.000016	0.000268	0.002217	0.011902	0.046709	0.142978	0.355587	0.738858	1.308846	2.006904	2.695100	3.199321	3.382206	3.203431	2.731730	0.000000
0.000000	0.000000	0.000009	0.000161	0.001372	0.007620	0.030956	0.098138	0.252888	0.544702	1.000739	1.592326	2.220318	2.738554	3.010250	2.966889	2.635005	0.000000
0.000000	0.000000	0.000011	0.000192	0.001663	0.009348	0.038452	0.123478	0.322448	0.704161	1.312288	2.119151	3.000612	3.760459	4.202685	4.214353	3.811005	0.000000
0.000000	0.000000	0.000011	0.000190	0.001664	0.009471	0.039452	0.128357	0.339742	0.752351	1.422478	2.331675	3.353067	4.270243	4.852767	4.951485	4.559301	0.000000
0.000000	0.000000	0.000006	0.000108	0.000969	0.005655	0.024184	0.080812	0.219802	0.500435	0.973308	1.642090	2.431969	3.191809	3.740619	3.938966	3.746131	0.000000
0.000000	0.000000	0.000004	0.000075	0.000687	0.004099	0.017925	0.061283	0.170621	0.397840	0.792869	1.371453	2.083684	2.807201	3.379359	3.657950	3.578771	0.000000
0.000000	0.000000	0.000003	0.000055	0.000512	0.003117	0.013923	0.048644	0.138464	0.330251	0.673578	1.193026	1.857068	2.564816	3.167232	3.519168	3.536760	0.000000
0.000000	0.000000	0.000002	0.000040	0.000383	0.002383	0.010870	0.038793	0.112851	0.275206	0.574193	1.040874	1.659156	2.347869	2.972474	3.388264	3.495729	0.000000
0.000000	0.000000	0.000001	0.000023	0.000229	0.001468	0.006890	0.025317	0.075857	0.190610	0.409938	0.766319	1.260209	1.840684	2.406553	2.834422	3.023364	0.000000
0.000000	0.000000	0.000001	0.000014	0.000139	0.000913	0.004420	0.016750	0.051773	0.134245	0.298030	0.575305	0.977345	1.475310	1.994320	2.429809	2.682471	0.000000
0.000000	0.000000	0.000000	0.000010	0.000103	0.000694	0.003439	0.013343	0.042253	0.112286	0.255592	0.506098	0.882332	1.367495	1.898966	2.377989	2.699836	0.000000
0.000000	0.000000	0.000002	0.000036	0.000376	0.002537	0.012582	0.048890	0.155027	0.412579	0.940548	1.865298	3.257267	5.056907	7.034725	8.825616	10.039576	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000050	0.001090	0.006414	0.025264	0.077055	0.193046	0.410407	0.756019	1.224604	1.763447	2.276780	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000038	0.000835	0.005161	0.020986	0.065773	0.169044	0.368435	0.695674	1.155118	1.705491	2.258443	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000076	0.001693	0.010551	0.043157	0.135945	0.351088	0.768880	1.458837	2.434309	3.612487	4.808892	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000045	0.001017	0.006562	0.027506	0.088474	0.233003	0.520111	1.005769	1.710695	2.588303	3.514064	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000021	0.000482	0.003298	0.014415	0.048006	0.130537	0.300484	0.598883	1.049668	1.636581	2.290035	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000011	0.000250	0.001818	0.008317	0.028773	0.080997	0.192721	0.396728	0.717960	1.155697	1.669681	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000008	0.000199	0.001500	0.007057	0.025005	0.071949	0.174840	0.367480	0.678988	1.116054	1.646871	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	0.000125	0.000981	0.004791	0.017521	0.051892	0.129615	0.279846	0.531026	0.896400	1.358601	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000092	0.000748	0.003767	0.014145	0.042909	0.109659	0.242125	0.469796	0.810940	1.257031	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	0.000069	0.000579	0.003003	0.011560	0.035872	0.093670	0.211227	0.418512	0.737727	1.167968	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000047	0.000413	0.002208	0.008731	0.027769	0.074228	0.171240	0.347019	0.625635	1.013175	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000031	0.000282	0.001559	0.006345	0.020715	0.056763	0.134141	0.278373	0.513895	0.852203	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000021	0.000195	0.001114	0.004665	0.015634	0.043908	0.106271	0.225784	0.426683	0.724362	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000014	0.000136	0.000803	0.003458	0.011894	0.034227	0.084812	0.184409	0.356600	0.619475	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000010	0.000098	0.000591	0.002618	0.009227	0.027182	0.068891	0.153149	0.302746	0.537637	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000009	0.000090	0.000555	0.002499	0.008958	0.026806	0.068988	0.155706	0.312492	0.563454	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006	0.000058	0.000369	0.001708	0.006275	0.019225	0.050608	0.116780	0.239567	0.441526	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	0.000034	0.000225	0.001077	0.004074	0.012833	0.034693	0.082160	0.172911	0.326876	0.000000
