4	57	0.000003
4	58	0.000002
4	59	0.000001
4	60	0.000000
4	61	0.000000
4	62	0.000000
4	63	0.000000
4	64	0.000000
4	65	0.000000
4	66	0.000000
4	67	0.000000
4	68	0.000000
4	69	0.000000
4	70	0.000000
4	71	0.000000
4	72	0.000000
4	73	0.000000
4	74	0.000000
4	75	0.000000
4	76	0.000000
4	77	0.000000
4	78	0.000000
4	79	0.000000
4	80	0.000000
4	81	0.000000
4	82	0.000000
5	0	0.000000
5	1	0.000000
5	2	0.000000
5	3	0.000000
5	4	0.000000
5	5	0.000000
5	6	0.000225
5	7	0.000894
5	8	0.002477
5	9	0.006278
5	10	0.017801
5	11	0.067719
5	12	0.186339
5	13	0.378107
5	14	0.690605
5	15	1.224605
5	16	2.188428
5	17	3.642708
5	18	5.793910
5	19	8.901244
5	20	13.228901
5	21	18.927521
5	22	27.850891
5	23	38.045177
5	24	51.642458
5	25	73.781552
5	26	101.769519
5	27	135.043112
5	28	173.426183
5	29	224.890097
5	30	287.532889
5	31	356.633856
5	32	445.101395
5	33	552.848978
5	34	680.742264
5	35	833.879478
5	36	980.075981
5	37	1153.437184
5	38	1411.258118
5	39	1691.736229
5	40	1967.772642
5	41	2262.794975
5	42	2856.483152
5	43	3601.195318
5	44	4269.353126
5	45	4901.663171
5	46	5422.949732
5	47	6683.407158
5	48	8516.541866
5	49	10786.201571
5	50	13285.690963
5	51	15226.896226
5	52	16346.428618
5	53	16840.294278
5	54	19677.542210
5	55	23966.550342
5	56	26660.618208
5	57	29019.471546
5	58	31372.624211
5	59	33780.331427
5	60	34318.027681
5	61	31527.427047
5	62	29622.195207
5	63	39981.422486
5	64	37429.507265
5	65	36268.518521
5	66	44762.792090
5	67	51823.784262
5	68	53072.933508
5	69	48749.514938
5	70	46778.431302
5	71	40773.872567
5	72	36264.603433
5	73	32980.772224
5	74	29568.690130
5	75	25789.185989
5	76	20936.546143
5	77	16832.123224
5	78	13591.063514
5	79	12333.622748
5	80	10537.952841
5	81	7693.460741
5	82	6153.557918
6	0	0.000000
6	1	0.000000
6	2	0.000000
6	3	0.000000
6	4	0.000000
6	5	0.000000
6	6	0.000000
6	7	0.000006
6	8	0.000029
6	9	0.000102
6	10	0.000320
6	11	0.001066
6	12	0.004197
6	13	0.016274
6	14	0.036684
6	15	0.082766
6	16	0.168201
6	17	0.322073
6	18	0.577614
6	19	1.266282
6	20	2.375863
6	21	3.896458
6	22	4.461206
6	23	7.758143
6	24	11.778883
6	25	15.039047
6	26	21.225222
6	27	33.019291
6	28	51.272509
6	29	71.585082
6	30	99.108225
6	31	140.197731
6	32	185.846581
6	33	241.721244
6	34	311.482877
6	35	396.186757
6	36	497.737460
6	37	631.355272
6	38	755.092793
6	39	924.538680
6	40	1146.046355
6	41	1361.797997
6	42	1522.377625
6	43	1801.712866
6	44	2296.849690
6	45	2904.201318
6	46	3515.770693
6	47	3912.673498
6	48	4399.100415
6	49	5253.697778
6	50	6572.989664
6	51	8473.422679
6	52	10777.581737
6	53	12870.521694
6	54	13923.369816
6	55	15383.961963
6	56	18105.668122
6	57	20986.124783
6	58	23739.518786
6	59	26382.856705
6	60	29312.756414
6	61	31737.459475
6	62	31639.368917
6	63	31386.737522
6	64	35425.004144
6	65	36312.026855
6	66	36303.131247
6	67	38753.070585
6	68	44016.404056
6	69	48472.272410
6	70	48599.052470
6	71	47700.188568
6	72	44377.281860
6	73	40270.746251
6	74	36500.017347
6	75	32770.045464
6	76	28926.855111
6	77	24477.588545
6	78	20241.682445
6	79	16826.476225
6	80	14312.668175
6	81	11951.331677
6	82	9529.123178
7	0	0.000000
7	1	0.000000
7	2	0.000000
7	3	0.000000
7	4	0.000000
7	5	0.000000
7	6	0.000000
7	7	0.000000
7	8	0.000000
7	9	0.000001
7	10	0.000005
7	11	0.000018
7	12	0.000067
7	13	0.000204
7	14	0.000657
7	15	0.003196
7	16	0.009150
7	17	0.021264
7	18	0.044413
7	19	0.091343
7	20	0.205178
7	21	0.407931
7	22	0.539002
7	23	1.091864
7	24	1.976843
7	25	2.578073
7	26	3.562272
7	27	5.502056
7	28	9.194415
7	29	16.191457
7	30	26.136380
7	31	38.866676
7	32	55.964177
7	33	78.358007
7	34	107.661692
7	35	145.065091
7	36	203.328755
7	37	271.293205
7	38	342.407825
7	39	431.216452
7	40	549.911066
7	41	680.344976
7	42	781.554595
7	43	914.509154
7	44	1123.753711
7	45	1433.359583
7	46	1819.358770
7	47	2121.964558
7	48	2391.428730
7	49	2703.956112
7	50	3235.970533
7	51	4062.621149
7	52	5379.393873
7	53	7154.594898
7	54	8481.056889
7	55	9555.504222
7	56	10993.084594
7	57	13121.805485
7	58	15517.770453
7	59	18048.601082
7	60	20982.759506
7	61	24210.999164
7	62	27023.039948
7	63	27485.560203
7	64	29135.253566
7	65	31640.231682
7	66	32499.897233
7	67	33401.064175
7	68	35164.371593
7	69	38727.761700
7	70	42373.629893
7	71	45167.784952
7	72	46272.260452
7	73	45472.915211
7	74	43230.569675
7	75	40212.296003
7	76	36797.961710
7	77	33145.552734
7	78	28743.340777
7	79	25049.247573
7	80	21156.310318
7	81	17533.794427
7	82	14846.630274
8	0	0.000000
8	1	0.000000
8	2	0.000000
8	3	0.000000
8	4	0.000000
8	5	0.000000
8	6	0.000000
8	7	0.000000
8	8	0.000000
8	9	0.000000
8	10	0.000000
8	11	0.000000
8	12	0.000001
8	13	0.000003
8	14	0.000009
8	15	0.000032
8	16	0.000150
8	17	0.000836
8	18	0.002408
8	19	0.006105
8	20	0.014363
8	21	0.032186
8	22	0.041598
8	23	0.088340
8	24	0.177155
8	25	0.287542
8	26	0.468454
8	27	0.808224
8	28	1.438059
8	29	2.405395
8	30	4.261674
8	31	7.123786
8	32	11.140749
8	33	18.869034
8	34	29.540016
8	35	43.876191
8	36	62.657959
8	37	88.637118
8	38	117.497738
8	39	156.217745
8	40	209.150070
8	41	283.708295
8	42	342.616901
8	43	408.263221
8	44	507.760481
8	45	643.238967
8	46	816.034533
8	47	965.178596
8	48	1110.238636
8	49	1309.677114
8	50	1559.039027
8	51	1915.106114
8	52	2464.625134
8	53	3286.218377
8	54	4055.685557
8	55	4804.552313
8	56	5808.965317
8	57	7166.573294
8	58	8754.118416
8	59	10575.866044
8	60	12877.861060
8	61	15626.239663
8	62	18432.752450
8	63	19185.847441
8	64	21915.617900
8	65	24471.455598
8	66	25644.024099
8	67	27088.008340
8	68	28936.844887
8	69	31165.195108
8	70	33680.308768
8	71	36801.765910
8	72	39720.751812
8	73	42207.970161
8	74	43474.561368
8	75	43376.086488
8	76	42069.759261
8	77	39868.126694
8	78	37074.687297
8	79	34112.795263
8	80	30601.985975
8	81	26056.677623
8	82	22327.077977
9	0	0.000000
9	1	0.000000
9	2	0.000000
9	3	0.000000
9	4	0.000000
9	5	0.000000
9	6	0.000000
9	7	0.000000
9	8	0.000000
9	9	0.000000
9	10	0.000000
9	11	0.000000
9	12	0.000000
9	13	0.000000
9	14	0.000000
9	15	0.000000
9	16	0.000002
9	17	0.000007
9	18	0.000039
9	19	0.000248
9	20	0.000815
9	21	0.002081
9	22	0.002835
9	23	0.006477
9	24	0.013722
9	25	0.020405
9	26	0.034471
9	27	0.066245
9	28	0.165807
9	29	0.324476
9	30	0.604670
9	31	1.083156
9	32	1.847579
9	33	3.049299
9	34	5.177577
9	35	8.530656
9	36	13.451044
9	37	22.538604
9	38	32.982516
9	39	47.532464
9	40	68.452433
9	41	93.080055
9	42	115.729788
9	43	142.875881
9	44	184.603131
9	45	241.462027
9	46	329.328705
9	47	401.677485
9	48	472.340076
9	49	555.089648
9	50	667.552418
9	51	825.295414
9	52	1057.684826
9	53	1388.166348
9	54	1702.787726
9	55	2100.947978
9	56	2672.525086
9	57	3376.552584
9	58	4242.561119
9	59	5284.126757
9	60	6681.384242
9	61	8482.439431
9	62	10484.242746
9	63	11081.526881
9	64	13747.032964
9	65	16277.337954
9	66	17450.082592
9	67	18960.164809
9	68	21042.939419
9	69	23514.480444
9	70	25740.856190
9	71	28235.280130
9	72	30850.594500
9	73	33843.902418
9	74	36728.104006
9	75	39148.428953
9	76	40700.071003
9	77	41208.529286
9	78	40713.436724
9	79	39563.553725
9	80	37686.773453
9	81	34959.384128
9	82	31453.155398
10	0	0.000000
10	1	0.000000
10	2	0.000000
10	3	0.000000
10	4	0.000000
10	5	0.000000
10	6	0.000000
10	7	0.000000
10	8	0.000000
10	9	0.000000
10	10	0.000000
10	11	0.000000
10	12	0.000000
10	13	0.000000
10	14	0.000000
10	15	0.000000
10	16	0.000000
10	17	0.000000
10	18	0.000000
10	19	0.000002
10	20	0.000014
10	21	0.000089
10	22	0.000139
10	23	0.000392
10	24	0.000931
10	25	0.001454
10	26	0.002452
10	27	0.004796
10	28	0.010293
10	29	0.023223
10	30	0.050265
10	31	0.122804
10	32	0.244334
10	33	0.451653
10	34	0.801122
10	35	1.403467
10	36	2.395630
10	37	3.926920
10	38	6.132478
10	39	9.599309
10	40	15.075399
10	41	24.418480
10	42	32.576591
10	43	42.525523
10	44	58.303760
10	45	80.525884
10	46	108.682650
10	47	134.921864
10	48	161.682619
10	49	193.921941
10	50	236.984327
10	51	313.170665
10	52	422.375291
10	53	571.605547
10	54	706.958783
10	55	847.388277
10	56	1068.237293
10	57	1368.328755
10	58	1750.723098
10	59	2230.123870
10	60	2902.119119
10	61	4000.592535
10	62	5256.475354
10	63	5649.311577
10	64	7180.727830
10	65	8924.140965
10	66	9826.191092
10	67	11030.499314
10	68	12772.205997
10	69	14991.797920
10	70	17117.615423
10	71	19826.872516
10	72	22393.926245
10	73	24890.977285
10	74	27592.328645
10	75	30460.145167
10	76	33250.335256
10	77	35670.152210
10	78	37460.105577
10	79	38359.681509
10	80	38722.379321
10	81	38323.708169
10	82	37145.930042
11	0	0.000000
11	1	0.000000
11	2	0.000000
11	3	0.000000
11	4	0.000000
11	5	0.000000
11	6	0.000000
11	7	0.000000
11	8	0.000000
11	9	0.000000
11	10	0.000000
11	11	0.000000
11	12	0.000000
11	13	0.000000
11	14	0.000000
11	15	0.000000
11	16	0.000000
11	17	0.000000
11	18	0.000000
11	19	0.000000
11	20	0.000000
11	21	0.000001
11	22	0.000002
11	23	0.000015
11	24	0.000048
11	25	0.000084
11	26	0.000156
11	27	0.000324
11	28	0.000724
11	29	0.001520
11	30	0.003468
11	31	0.007550
11	32	0.017273
11	33	0.036848
11	34	0.092653
11	35	0.190162
11	36	0.359064
11	37	0.641149
11	38	1.030526
11	39	1.689282
11	40	2.831185
11	41	4.438600
11	42	6.219051
11	43	8.584228
11	44	12.586708
11	45	20.630533
11	46	31.109592
11	47	40.334575
11	48	49.823512
11	49	61.431995
11	50	77.228903
11	51	99.843084
11	52	136.234777
11	53	190.004878
11	54	240.608224
11	55	293.219165
11	56	390.851295
11	57	517.560328
11	58	679.558721
11	59	885.638340
11	60	1181.475614
11	61	1598.241195
11	62	2159.221196
11	63	2353.171681
11	64	3127.527680
11	65	4024.328625
11	66	4525.230517
11	67	5362.596894
11	68	6607.519965
11	69	8261.918267
11	70	9940.555940
11	71	11873.322767
11	72	13954.626264
11	73	16090.559926
11	74	18366.561733
11	75	20848.903866
11	76	23494.554447
11	77	26210.724094
11	78	29267.925684
11	79	31533.138639
11	80	33589.812208
11	81	35318.684838
11	82	36239.180119
