0	0.000000	0	0.000000
1	0.000000	0	0.000000
2	0.000000	0	0.000000
3	0.000000	0	0.000000
4	0.000000	0	0.000000
5	0.000000	0	0.000112
6	0.000225	0	0.000222
7	0.000894	0	0.000457
8	0.002477	0	0.001108
9	0.006278	0	0.003861
10	0.017801	0	0.019198
11	0.067719	0	0.034351
12	0.186339	0	0.036574
13	0.378107	0	0.060365
14	0.690605	0	0.110751
15	1.224605	0	0.214911
16	2.188428	0	0.245229
17	3.642708	0	0.348461
18	5.793910	0	0.478066
19	8.901244	0	0.610162
20	13.228901	0	0.685481
21	18.927521	0	1.612375
22	27.850891	0	0.635458
23	38.045177	0	1.701498
24	51.642458	0	4.270906
25	73.781552	0	2.924437
26	101.769519	0	2.642813
27	135.043112	0	2.554739
28	173.426183	0	6.540421
29	224.890097	0	5.589439
30	287.532889	0	3.229087
31	356.633856	0	9.683286
32	445.101395	0	9.640023
33	552.848978	0	10.072851
34	680.742264	0	12.621964
35	833.879478	0	3.470356
36	980.075981	0	13.582350
37	1153.437184	0	42.229866
38	1411.258118	0	11.328589
39	1691.736229	0	2.220849
40	1967.772642	0	9.492960
41	2262.794975	0	149.332922
42	2856.483152	0	75.511995
43	3601.195318	0	38.277179
44	4269.353126	0	17.923882
45	4901.663171	0	55.511742
46	5422.949732	0	369.585432
47	6683.407158	0	286.338641
48	8516.541866	0	218.262499
49	10786.201571	0	114.914844
50	13285.690963	0	279.142065
51	15226.896226	0	410.836435
52	16346.428618	0	312.833366
53	16840.294278	0	1171.691136
54	19677.542210	0	725.880100
55	23966.550342	0	797.470134
56	26660.618208	0	167.607263
57	29019.471546	0	2.850337
58	31372.624211	0	27.277276
59	33780.331427	0	935.005481
60	34318.027681	0	1664.148444
61	31527.427047	0	442.684398
62	29622.195207	0	6132.229559
63	39981.422486	0	6455.571250
64	37429.507265	0	695.463239
65	36268.518521	0	4827.631156
66	44762.792090	0	716.640698
67	51823.784262	0	2905.921463
68	53072.933508	0	2786.283908
69	48749.514938	0	1176.167467
70	46778.431302	0	2016.737550
71	40773.872567	0	747.644800
72	36264.603433	0	612.718963
73	32980.772224	0	64.125443
74	29568.690130	0	183.711023
75	25789.185989	0	536.567852
76	20936.546143	0	374.108463
77	16832.123224	0	431.681604
78	13591.063514	0	991.809472
79	12333.622748	0	269.114571
80	10537.952841	0	524.411096
81	7693.460741	0	652.294638
82	6153.557918	0	2308.340891
