0	0.000000	0	0.000000
1	0.000000	0	0.000000
2	0.000000	0	0.000000
3	0.000000	0	0.000000
4	0.000000	0	0.000000
5	0.000000	0	0.000000
6	0.000000	0	0.000000
7	0.000000	0	0.000000
8	0.000000	0	0.000000
9	0.000001	0	0.000001
10	0.000005	0	0.000005
11	0.000018	0	0.000018
12	0.000067	0	0.000044
13	0.000204	0	0.000158
14	0.000657	0	0.001043
15	0.003196	0	0.001707
16	0.009150	0	0.003080
17	0.021264	0	0.005517
18	0.044413	0	0.011890
19	0.091343	0	0.033453
20	0.205178	0	0.044459
21	0.407931	0	0.035841
22	0.539002	0	0.210895
23	1.091864	0	0.166058
24	1.976843	0	0.141874
25	2.578073	0	0.191484
26	3.562272	0	0.477792
27	5.502056	0	0.876287
28	9.194415	0	1.652341
29	16.191457	0	1.473941
30	26.136380	0	1.392686
31	38.866676	0	2.183603
32	55.964177	0	2.648165
33	78.358007	0	3.454927
34	107.661692	0	4.049857
35	145.065091	0	10.430133
36	203.328755	0	4.850393
37	271.293205	0	1.575085
38	342.407825	0	8.847004
39	431.216452	0	14.942993
40	549.911066	0	5.869648
41	680.344976	0	14.612146
42	781.554595	0	15.872470
43	914.509154	0	38.145000
44	1123.753711	0	50.180657
45	1433.359583	0	38.196658
46	1819.358770	0	41.696700
47	2121.964558	0	16.570807
48	2391.428730	0	21.531605
49	2703.956112	0	109.743520
50	3235.970533	0	147.318097
51	4062.621149	0	245.061054
52	5379.393873	0	229.214150
53	7154.594898	0	224.369517
54	8481.056889	0	126.007329
55	9555.504222	0	181.566519
56	10993.084594	0	345.570260
57	13121.805485	0	133.622038
58	15517.770453	0	67.432831
59	18048.601082	0	201.663898
60	20982.759506	0	147.040616
61	24210.999164	0	208.099437
62	27023.039948	0	1174.760264
63	27485.560203	0	593.586553
64	29135.253566	0	427.642377
65	31640.231682	0	822.656282
66	32499.897233	0	20.750695
67	33401.064175	0	431.070238
68	35164.371593	0	900.041344
69	38727.761700	0	41.239044
70	42373.629893	0	425.856567
71	45167.784952	0	844.839780
72	46272.260452	0	951.910370
73	45472.915211	0	721.500148
74	43230.569675	0	387.964068
75	40212.296003	0	198.030311
76	36797.961710	0	119.037341
77	33145.552734	0	374.901491
78	28743.340777	0	354.059377
79	25049.247573	0	99.422025
80	21156.310318	0	135.210682
81	17533.794427	0	467.675869
82	14846.630274	0	1343.582076
